subject,condition,experiment,task,item_category,item,response_x,response_y,correct_response_x,correct_response_y,distance
129,Active,exp01,spatial_placement,target,paperairplane,360,424,385,345,82.86132994346639
129,Active,exp01,spatial_placement,lure,pear,147,391,145,369,22.090722034374522
129,Active,exp01,spatial_placement,lure,pen,394,315,185,337,210.1547049199708
129,Active,exp01,spatial_placement,target,piggybank,333,196,330,202,6.708203932499369
129,Active,exp01,spatial_placement,target,pretzel,265,179,281,193,21.2602916254693
129,Active,exp01,spatial_placement,target,purse,104,156,299,319,254.15349692656207
129,Active,exp01,spatial_placement,lure,racquet,504,284,510,275,10.816653826391969
129,Active,exp01,spatial_placement,target,remote,355,182,371,199,23.345235059857504
129,Active,exp01,spatial_placement,target,rubikscube,460,305,450,267,39.293765408777
129,Active,exp01,spatial_placement,lure,seashell,186,343,201,358,21.213203435596427
129,Active,exp01,spatial_placement,lure,shoppingcart,363,303,494,233,148.52945835759317
129,Active,exp01,spatial_placement,target,skates,179,263,178,237,26.019223662515376
129,Active,exp01,spatial_placement,target,soccerball,77,211,90,270,60.41522986797286
129,Active,exp01,spatial_placement,lure,starfish,242,162,237,201,39.319206502675
129,Active,exp01,spatial_placement,lure,tapemeasure,178,246,189,230,19.4164878389476
129,Active,exp01,spatial_placement,lure,toiletpaper,466,151,422,366,219.45614596087302
129,Active,exp01,spatial_placement,lure,trumpet,154,230,133,232,21.095023109728988
129,Active,exp01,spatial_placement,lure,walkietalkie,274,358,393,246,163.41664541900252
129,Active,exp01,spatial_placement,lure,wateringcan,143,362,207,235,142.21462653327893
130,Active,exp01,spatial_placement,target,alarmclock,237,116,119,361,271.93565415369864
130,Active,exp01,spatial_placement,target,applecore,393,355,392,350,5.0990195135927845
130,Active,exp01,spatial_placement,lure,bikepump,160,274,439,350,289.1660422663768
130,Active,exp01,spatial_placement,target,binoculars,393,313,270,339,125.7179382586272
130,Active,exp01,spatial_placement,lure,blender,119,236,333,170,223.94642216387382
130,Active,exp01,spatial_placement,lure,bowlingball,263,304,466,175,240.52026941611388
130,Active,exp01,spatial_placement,target,broom,134,219,219,186,91.18113840043894
130,Active,exp01,spatial_placement,target,cactus,108,160,167,189,65.7419196555744
130,Active,exp01,spatial_placement,target,camcorder,352,178,272,363,201.55644370746373
130,Active,exp01,spatial_placement,target,dogbowl,415,278,246,210,182.16750533506243
130,Active,exp01,spatial_placement,lure,doghouse,147,207,215,277,97.59098319004681
130,Active,exp01,spatial_placement,target,feather,130,340,178,288,70.76722405181653
130,Active,exp01,spatial_placement,target,fishbowl,161,199,129,290,96.46242791885346
130,Active,exp01,spatial_placement,lure,frame,128,339,314,343,186.04300578092153
130,Active,exp01,spatial_placement,target,gavel,374,324,318,328,56.142675390472796
130,Active,exp01,spatial_placement,target,gramophone,376,141,436,237,113.20777358467925
130,Active,exp01,spatial_placement,lure,gumballmachine,386,157,500,190,118.68024266911489
130,Active,exp01,spatial_placement,lure,hairclip,291,77,390,170,135.83077707206124
130,Active,exp01,spatial_placement,lure,hanger,243,138,164,360,235.63743335896356
130,Active,exp01,spatial_placement,lure,ladle,326,373,333,294,79.30952023559341
130,Active,exp01,spatial_placement,target,laptop,241,189,175,219,72.49827584156743
130,Active,exp01,spatial_placement,target,microscope,153,219,489,358,363.61655627872614
130,Active,exp01,spatial_placement,lure,mortarpestle,318,363,280,367,38.2099463490856
130,Active,exp01,spatial_placement,target,paperairplane,414,271,385,345,79.47955712005447
130,Active,exp01,spatial_placement,lure,pear,153,180,145,369,189.16923639957952
130,Active,exp01,spatial_placement,lure,pen,380,315,185,337,196.23710148695125
130,Active,exp01,spatial_placement,target,pretzel,167,323,281,193,172.90459797240788
130,Active,exp01,spatial_placement,target,purse,236,163,299,319,168.24089871371942
130,Active,exp01,spatial_placement,lure,racquet,391,278,510,275,119.03780911962384
130,Active,exp01,spatial_placement,target,rubikscube,398,209,450,267,77.89736837660179
130,Active,exp01,spatial_placement,lure,shoppingcart,241,307,494,233,263.60007587252323
130,Active,exp01,spatial_placement,target,skates,446,299,178,237,275.0781707078917
130,Active,exp01,spatial_placement,target,soccerball,367,289,90,270,277.6508598942204
130,Active,exp01,spatial_placement,lure,starfish,152,295,237,201,126.73200069437868
130,Active,exp01,spatial_placement,target,straightener,226,169,459,233,241.6298822579691
130,Active,exp01,spatial_placement,lure,toiletpaper,205,234,422,366,253.99409441953566
130,Active,exp01,spatial_placement,lure,trumpet,324,275,133,232,195.78048932414077
130,Active,exp01,spatial_placement,lure,walkietalkie,405,283,393,246,38.897300677553446
130,Active,exp01,spatial_placement,lure,wateringcan,422,153,207,235,230.10649708341572
220,Passive,exp01,spatial_placement,target,applecore,430,363,392,350,40.162171256046406
220,Passive,exp01,spatial_placement,target,binoculars,191,312,270,339,83.48652585896721
220,Passive,exp01,spatial_placement,lure,blender,449,304,333,170,177.23430819116257
220,Passive,exp01,spatial_placement,lure,bowlingball,257,204,466,175,211.00236965494014
220,Passive,exp01,spatial_placement,target,broom,327,208,219,186,110.21796586763884
220,Passive,exp01,spatial_placement,target,cactus,244,311,167,189,144.26711336961034
220,Passive,exp01,spatial_placement,target,feather,163,272,178,288,21.93171219946131
220,Passive,exp01,spatial_placement,lure,frame,368,351,314,343,54.589376255824725
220,Passive,exp01,spatial_placement,lure,iron,90,266,285,222,199.90247622278218
220,Passive,exp01,spatial_placement,target,jug,191,362,423,354,232.13789005675054
220,Passive,exp01,spatial_placement,target,microscope,239,158,489,358,320.1562118716424
220,Passive,exp01,spatial_placement,lure,milkshake,300,285,210,220,111.01801655587259
220,Passive,exp01,spatial_placement,lure,mortarpestle,193,424,280,367,104.0096149401583
220,Passive,exp01,spatial_placement,target,paperairplane,400,301,385,345,46.486557196677836
220,Passive,exp01,spatial_placement,target,remote,379,156,371,199,43.73785545725808
220,Passive,exp01,spatial_placement,target,rubikscube,307,301,450,267,146.98639392814562
220,Passive,exp01,spatial_placement,lure,seashell,162,210,201,358,153.05227865013967
220,Passive,exp01,spatial_placement,lure,shoppingcart,201,323,494,233,306.5110112214568
220,Passive,exp01,spatial_placement,target,skates,155,216,178,237,31.144823004794873
220,Passive,exp01,spatial_placement,target,straightener,454,239,459,233,7.810249675906654
220,Passive,exp01,spatial_placement,lure,tapemeasure,348,336,189,230,191.09421759959145
220,Passive,exp01,spatial_placement,lure,trumpet,220,172,133,232,105.68348972285122
220,Passive,exp01,spatial_placement,lure,walkietalkie,304,173,393,246,115.10864433221339
220,Passive,exp01,spatial_placement,lure,wateringcan,351,311,207,235,162.82505949638096
221,Passive,exp01,spatial_placement,target,alarmclock,183,319,119,361,76.55063683601855
221,Passive,exp01,spatial_placement,target,applecore,418,339,392,350,28.231188426986208
221,Passive,exp01,spatial_placement,lure,bikepump,222,317,439,350,219.49487465542333
221,Passive,exp01,spatial_placement,target,binoculars,351,208,270,339,154.0194792875239
221,Passive,exp01,spatial_placement,lure,blender,334,159,333,170,11.045361017187261
221,Passive,exp01,spatial_placement,lure,bowlingball,418,360,466,175,191.12561314486345
221,Passive,exp01,spatial_placement,target,broom,227,143,219,186,43.73785545725808
221,Passive,exp01,spatial_placement,target,cactus,125,263,167,189,85.0881895447306
221,Passive,exp01,spatial_placement,target,camcorder,471,247,272,363,230.3410514867031
221,Passive,exp01,spatial_placement,lure,cereal,123,275,348,349,236.8564966387876
221,Passive,exp01,spatial_placement,target,dogbowl,298,212,246,210,52.03844732503075
221,Passive,exp01,spatial_placement,lure,doghouse,484,266,215,277,269.2248131209306
221,Passive,exp01,spatial_placement,target,donut,299,177,186,309,173.761330565808
221,Passive,exp01,spatial_placement,target,feather,218,380,178,288,100.31948963187563
221,Passive,exp01,spatial_placement,target,fishbowl,495,282,129,290,366.0874212534487
221,Passive,exp01,spatial_placement,lure,frame,363,347,314,343,49.16299421312742
221,Passive,exp01,spatial_placement,target,gavel,463,307,318,328,146.5127980757995
221,Passive,exp01,spatial_placement,target,gramophone,306,166,436,237,148.12494725737457
221,Passive,exp01,spatial_placement,lure,gumballmachine,487,246,500,190,57.48912940721924
221,Passive,exp01,spatial_placement,lure,hairclip,222,153,390,170,168.8579284487406
221,Passive,exp01,spatial_placement,lure,hanger,232,385,164,360,72.44998274671983
221,Passive,exp01,spatial_placement,lure,iron,389,368,285,222,179.25400971805345
221,Passive,exp01,spatial_placement,target,jug,338,162,423,354,209.97380789041284
221,Passive,exp01,spatial_placement,lure,ladle,401,306,333,294,69.05070600652827
221,Passive,exp01,spatial_placement,lure,landline,234,359,145,410,102.57680049601859
221,Passive,exp01,spatial_placement,target,laptop,142,252,175,219,46.66904755831214
221,Passive,exp01,spatial_placement,target,microscope,490,260,489,358,98.00510190801293
221,Passive,exp01,spatial_placement,lure,milkshake,271,320,210,220,117.13667231059623
221,Passive,exp01,spatial_placement,lure,mortarpestle,340,246,280,367,135.05924625881784
221,Passive,exp01,spatial_placement,target,paperairplane,267,345,385,345,118.0
221,Passive,exp01,spatial_placement,lure,pear,356,207,145,369,266.01691675530714
221,Passive,exp01,spatial_placement,target,piggybank,116,293,330,202,232.54461937443318
221,Passive,exp01,spatial_placement,target,pretzel,397,163,281,193,119.81652640600127
221,Passive,exp01,spatial_placement,target,purse,508,257,299,319,218.0022935659164
221,Passive,exp01,spatial_placement,lure,racquet,472,342,510,275,77.02596964660685
221,Passive,exp01,spatial_placement,target,remote,228,175,371,199,145.0
221,Passive,exp01,spatial_placement,target,rubikscube,218,143,450,267,263.0589287593181
221,Passive,exp01,spatial_placement,lure,seashell,260,366,201,358,59.53990258641679
221,Passive,exp01,spatial_placement,lure,shoppingcart,397,354,494,233,155.08062419270823
221,Passive,exp01,spatial_placement,target,skates,487,275,178,237,311.3278015211619
221,Passive,exp01,spatial_placement,target,soccerball,228,404,90,270,192.35384061671346
221,Passive,exp01,spatial_placement,lure,starfish,428,263,237,201,200.81085628023203
221,Passive,exp01,spatial_placement,target,straightener,480,287,459,233,57.9396237474839
221,Passive,exp01,spatial_placement,lure,tapemeasure,403,365,189,230,253.02371430362015
221,Passive,exp01,spatial_placement,lure,trumpet,385,298,133,232,260.4995201531089
221,Passive,exp01,spatial_placement,lure,wateringcan,237,200,207,235,46.09772228646444
222,Passive,exp01,spatial_placement,target,alarmclock,223,292,119,361,124.80785231707178
222,Passive,exp01,spatial_placement,target,applecore,373,312,392,350,42.485291572496
222,Passive,exp01,spatial_placement,target,binoculars,270,349,270,339,10.0
222,Passive,exp01,spatial_placement,lure,bowlingball,217,259,466,175,262.78698597913865
222,Passive,exp01,spatial_placement,target,broom,142,396,219,186,223.6716343213864
222,Passive,exp01,spatial_placement,target,cactus,166,276,167,189,87.00574693662483
222,Passive,exp01,spatial_placement,target,camcorder,272,334,272,363,29.0
222,Passive,exp01,spatial_placement,lure,doghouse,126,332,215,277,104.62313319720452
222,Passive,exp01,spatial_placement,target,donut,286,325,186,309,101.27191120937731
222,Passive,exp01,spatial_placement,target,feather,100,260,178,288,82.87339742040264
222,Passive,exp01,spatial_placement,target,fishbowl,270,240,129,290,149.60280746028798
222,Passive,exp01,spatial_placement,lure,frame,308,256,314,343,87.20665112249179
222,Passive,exp01,spatial_placement,target,gavel,397,367,318,328,88.10221336606703
222,Passive,exp01,spatial_placement,target,gramophone,285,231,436,237,151.11915828246265
222,Passive,exp01,spatial_placement,lure,hanger,246,335,164,360,85.72630868059116
222,Passive,exp01,spatial_placement,lure,iron,130,151,285,222,170.48753620133056
222,Passive,exp01,spatial_placement,target,jug,392,320,423,354,46.010868281309364
222,Passive,exp01,spatial_placement,lure,ladle,451,264,333,294,121.75385004179539
222,Passive,exp01,spatial_placement,target,laptop,431,385,175,219,305.1098162957069
222,Passive,exp01,spatial_placement,lure,pen,132,222,185,337,126.62543188475212
222,Passive,exp01,spatial_placement,target,piggybank,463,225,330,202,134.97407158413796
222,Passive,exp01,spatial_placement,target,pretzel,268,169,281,193,27.294688127912362
222,Passive,exp01,spatial_placement,target,purse,340,315,299,319,41.19465984809196
222,Passive,exp01,spatial_placement,lure,racquet,367,270,510,275,143.0873858870865
222,Passive,exp01,spatial_placement,target,remote,273,319,371,199,154.9322432549145
222,Passive,exp01,spatial_placement,target,rubikscube,255,202,450,267,205.54804791094466
222,Passive,exp01,spatial_placement,lure,seashell,253,278,201,358,95.4148835350125
222,Passive,exp01,spatial_placement,lure,shoppingcart,364,278,494,233,137.56816492197603
222,Passive,exp01,spatial_placement,target,skates,168,254,178,237,19.72308292331602
222,Passive,exp01,spatial_placement,target,soccerball,149,264,90,270,59.30430001273095
222,Passive,exp01,spatial_placement,lure,starfish,155,226,237,201,85.72630868059116
222,Passive,exp01,spatial_placement,target,straightener,87,370,459,233,396.42527669158534
222,Passive,exp01,spatial_placement,lure,tapemeasure,187,438,189,230,208.00961516237658
222,Passive,exp01,spatial_placement,lure,toiletpaper,232,340,422,366,191.7706964058899
222,Passive,exp01,spatial_placement,lure,trumpet,439,209,133,232,306.86316168611705
222,Passive,exp01,spatial_placement,lure,wateringcan,118,416,207,235,201.69779374103229
223,Passive,exp01,spatial_placement,target,alarmclock,170,235,119,361,135.9301291105103
223,Passive,exp01,spatial_placement,target,applecore,274,384,392,350,122.80065146407001
223,Passive,exp01,spatial_placement,lure,bikepump,334,282,439,350,125.0959631642844
223,Passive,exp01,spatial_placement,lure,blender,249,204,333,170,90.62008607367353
223,Passive,exp01,spatial_placement,lure,bowlingball,444,149,466,175,34.058772731852805
223,Passive,exp01,spatial_placement,target,cactus,298,180,167,189,131.30879635424276
223,Passive,exp01,spatial_placement,lure,doghouse,248,341,215,277,72.00694410957877
223,Passive,exp01,spatial_placement,target,donut,269,422,186,309,140.2069898400219
223,Passive,exp01,spatial_placement,target,feather,112,252,178,288,75.17978451685
223,Passive,exp01,spatial_placement,target,fishbowl,342,208,129,290,228.23890991677996
